id,sellerType,companyName,projectName,projectStatus,latitude,longitude,localityName,suburbName,cityName,propertyType,bedrooms,listingCategory,size,leadType,price
16104195,AGENT,Dream Weavers Realty Consultants Pvt Ltd,Urban Lakes Phase I,Under Construction,22.6982193,88.34208679,Konnagar,Kolkata West,Kolkata,Apartment,3.0,Primary,1026,paid,3546000
16104192,AGENT,Dream Weavers Realty Consultants Pvt Ltd,Urban Lakes Phase I,Under Construction,22.6982193,88.34208679,Konnagar,Kolkata West,Kolkata,Apartment,3.0,Primary,1025,paid,3328451
16104190,AGENT,Dream Weavers Realty Consultants Pvt Ltd,Urban Lakes Phase I,Under Construction,22.6982193,88.34208679,Konnagar,Kolkata West,Kolkata,Apartment,3.0,Primary,1024,paid,3325204
16104188,AGENT,Dream Weavers Realty Consultants Pvt Ltd,Urban Lakes Phase I,Under Construction,22.6982193,88.34208679,Konnagar,Kolkata West,Kolkata,Apartment,2.0,Primary,866,paid,2678030
16104185,AGENT,Dream Weavers Realty Consultants Pvt Ltd,Urban Lakes Phase I,Under Construction,22.6982193,88.34208679,Konnagar,Kolkata West,Kolkata,Apartment,1.0,Primary,488,paid,1534000
16104182,AGENT,Dream Weavers Realty Consultants Pvt Ltd,Urban Lakes Phase I,Under Construction,22.6982193,88.34208679,Konnagar,Kolkata West,Kolkata,Apartment,1.0,Primary,500,paid,1571721
16104180,AGENT,Dream Weavers Realty Consultants Pvt Ltd,Urban Lakes Phase I,Under Construction,22.6982193,88.34208679,Konnagar,Kolkata West,Kolkata,Apartment,2.0,Primary,758,paid,2344050
16104177,AGENT,Dream Weavers Realty Consultants Pvt Ltd,Urban Lakes Phase I,Under Construction,22.6982193,88.34208679,Konnagar,Kolkata West,Kolkata,Apartment,2.0,Primary,725,paid,2242000
16104174,AGENT,Dream Weavers Realty Consultants Pvt Ltd,Urban Lakes Phase I,Under Construction,22.6982193,88.34208679,Konnagar,Kolkata West,Kolkata,Apartment,3.0,Primary,1009,paid,3276495
16104171,AGENT,Dream Weavers Realty Consultants Pvt Ltd,Urban Lakes Phase I,Under Construction,22.6982193,88.34208679,Konnagar,Kolkata West,Kolkata,Apartment,1.0,Primary,550,paid,1679000
9965027,AGENT,Dream Weavers Realty Consultants Pvt Ltd,Verve,Under Construction,22.49513817,88.3399353,Tollygunge,Kolkata South,Kolkata,Apartment,1.0,Primary,669,paid,4906446
9968945,AGENT,Dream Weavers Realty Consultants Pvt Ltd,Verve,Under Construction,22.49513817,88.3399353,Tollygunge,Kolkata South,Kolkata,Apartment,1.0,Primary,927,paid,5455395
9970220,AGENT,Dream Weavers Realty Consultants Pvt Ltd,Ananya,Under Construction,22.4132843,88.41863251,Sonarpur,Kolkata South,Kolkata,Apartment,1.0,Primary,1121,paid,3082750
9972955,AGENT,Dream Weavers Realty Consultants Pvt Ltd,Maximus,Under Construction,22.70490074,88.37511444,Sodepur,Kolkata North,Kolkata,Apartment,1.0,Primary,1120,paid,4032000
9973780,AGENT,Dream Weavers Realty Consultants Pvt Ltd,Regalia,Under Construction,22.55576897,88.37046814,Tangra,Kolkata East,Kolkata,Apartment,1.0,Primary,1018,paid,7987228
16326193,AGENT,Dream Weavers Realty Consultants Pvt Ltd,Suncrest Estate,Under Construction,22.39973259,88.41519928,Sonarpur,Kolkata South,Kolkata,Apartment,3.0,Primary,1411,paid,5414000
16326191,AGENT,Dream Weavers Realty Consultants Pvt Ltd,Suncrest Estate,Under Construction,22.39973259,88.41519928,Sonarpur,Kolkata South,Kolkata,Apartment,2.0,Primary,992,paid,3638000
16326189,AGENT,Dream Weavers Realty Consultants Pvt Ltd,Suncrest Estate,Under Construction,22.39973259,88.41519928,Sonarpur,Kolkata South,Kolkata,Apartment,3.0,Primary,1161,paid,4310000
16326187,AGENT,Dream Weavers Realty Consultants Pvt Ltd,Suncrest Estate,Under Construction,22.39973259,88.41519928,Sonarpur,Kolkata South,Kolkata,Apartment,3.0,Primary,1033,paid,3839000
16326186,AGENT,Dream Weavers Realty Consultants Pvt Ltd,Suncrest Estate,Under Construction,22.39973259,88.41519928,Sonarpur,Kolkata South,Kolkata,Apartment,2.0,Primary,896,paid,3250000
13673231,AGENT,Dream Weavers Realty Consultants Pvt Ltd,Water Front,Ready to move,22.73436165,88.38645172,Barrackpore,Kolkata North,Kolkata,Apartment,3.0,Primary,1170,paid,3900000
17175619,AGENT,Om Sai Realtors,Project,Under Construction,22.68608284,88.33807373,Uttarpara Kotrung,Kolkata West,Kolkata,Apartment,2.0,Primary,606,paid,1818000
17175575,AGENT,Om Sai Realtors,Project,Under Construction,22.68608284,88.33807373,Uttarpara Kotrung,Kolkata West,Kolkata,Apartment,3.0,Primary,1120,paid,3360000
17175514,AGENT,Om Sai Realtors,Project,Under Construction,22.68608284,88.33807373,Uttarpara Kotrung,Kolkata West,Kolkata,Apartment,3.0,Primary,1143,paid,3429000
17175442,AGENT,Om Sai Realtors,Project,Under Construction,22.68608284,88.33807373,Uttarpara Kotrung,Kolkata West,Kolkata,Apartment,3.0,Primary,1113,paid,3339000
17175421,AGENT,Om Sai Realtors,Project,Under Construction,22.68608284,88.33807373,Uttarpara Kotrung,Kolkata West,Kolkata,Apartment,3.0,Primary,1110,paid,3330000
17175353,AGENT,Om Sai Realtors,Project,Under Construction,22.68608284,88.33807373,Uttarpara Kotrung,Kolkata West,Kolkata,Apartment,2.0,Primary,806,paid,2418000
10058986,AGENT,Property Express,Parkwoods Estate,Ready to move,22.84811592,88.34832001,Mankundu,Kolkata West,Kolkata,Apartment,3.0,Primary,1055,unpaid,2638555
10058985,AGENT,Property Express,Parkwoods Estate,Ready to move,22.84811592,88.34832001,Mankundu,Kolkata West,Kolkata,Apartment,3.0,Primary,930,unpaid,2325930
10058984,AGENT,Property Express,Parkwoods Estate,Ready to move,22.84811592,88.34832001,Mankundu,Kolkata West,Kolkata,Apartment,2.0,Primary,833,unpaid,2083333
10058983,AGENT,Property Express,Parkwoods Estate,Ready to move,22.84811592,88.34832001,Mankundu,Kolkata West,Kolkata,Apartment,2.0,Primary,800,unpaid,2000800
10058980,AGENT,Property Express,Parkwoods Estate,Ready to move,22.84811592,88.34832001,Mankundu,Kolkata West,Kolkata,Apartment,3.0,Primary,962,unpaid,2405962
10058977,AGENT,Property Express,Parkwoods Estate,Ready to move,22.84811592,88.34832001,Mankundu,Kolkata West,Kolkata,Apartment,2.0,Primary,788,unpaid,1970788
10058975,AGENT,Property Express,Parkwoods Estate,Ready to move,22.84811592,88.34832001,Mankundu,Kolkata West,Kolkata,Apartment,2.0,Primary,790,unpaid,1975790
10058972,AGENT,Property Express,Parkwoods Estate,Ready to move,22.84811592,88.34832001,Mankundu,Kolkata West,Kolkata,Apartment,3.0,Primary,890,unpaid,2225890
10058971,AGENT,Property Express,Parkwoods Estate,Ready to move,22.84811592,88.34832001,Mankundu,Kolkata West,Kolkata,Apartment,3.0,Primary,974,unpaid,2435974
10058969,AGENT,Property Express,Parkwoods Estate,Ready to move,22.84811592,88.34832001,Mankundu,Kolkata West,Kolkata,Apartment,3.0,Primary,1068,unpaid,2671068
10058967,AGENT,Property Express,Parkwoods Estate,Ready to move,22.84811592,88.34832001,Mankundu,Kolkata West,Kolkata,Apartment,2.0,Primary,784,unpaid,1960784
10058965,AGENT,Property Express,Parkwoods Estate,Ready to move,22.84811592,88.34832001,Mankundu,Kolkata West,Kolkata,Apartment,2.0,Primary,783,unpaid,1958283
10058963,AGENT,Property Express,Parkwoods Estate,Ready to move,22.84811592,88.34832001,Mankundu,Kolkata West,Kolkata,Apartment,3.0,Primary,979,unpaid,2448479
10058962,AGENT,Property Express,Parkwoods Estate,Ready to move,22.84811592,88.34832001,Mankundu,Kolkata West,Kolkata,Apartment,3.0,Primary,880,unpaid,2200880
10058961,AGENT,Property Express,Parkwoods Estate,Ready to move,22.84811592,88.34832001,Mankundu,Kolkata West,Kolkata,Apartment,3.0,Primary,916,unpaid,2290916
17166950,AGENT,Om Sai Realtors,Project,Under Construction,22.70792961,88.33855438,Konnagar,Kolkata West,Kolkata,Apartment,2.0,Primary,751,paid,1689750
17166902,AGENT,Om Sai Realtors,Project,Under Construction,22.70792961,88.33855438,Konnagar,Kolkata West,Kolkata,Apartment,3.0,Primary,1190,paid,2677500
17166826,AGENT,Om Sai Realtors,Project,Under Construction,22.70792961,88.33855438,Konnagar,Kolkata West,Kolkata,Apartment,2.0,Primary,664,paid,1494000
17814495,AGENT,Proptiger,Sampurna,Under Construction,22.68486023,88.37547302,Kamarhati on BT Road,Kolkata North,Kolkata,Apartment,2.0,Primary,636,paid,3447756
17814491,AGENT,Proptiger,Sampurna,Under Construction,22.68486023,88.37547302,Kamarhati on BT Road,Kolkata North,Kolkata,Apartment,3.0,Primary,758,paid,4109118
17814489,AGENT,Proptiger,Sampurna,Under Construction,22.68486023,88.37547302,Kamarhati on BT Road,Kolkata North,Kolkata,Apartment,2.0,Primary,663,paid,3594123
17814487,AGENT,Proptiger,Sampurna,Under Construction,22.68486023,88.37547302,Kamarhati on BT Road,Kolkata North,Kolkata,Apartment,3.0,Primary,895,paid,4851795
17814483,AGENT,Proptiger,Sampurna,Under Construction,22.68486023,88.37547302,Kamarhati on BT Road,Kolkata North,Kolkata,Apartment,3.0,Primary,767,paid,4157907
17814477,AGENT,Proptiger,Sampurna,Under Construction,22.68486023,88.37547302,Kamarhati on BT Road,Kolkata North,Kolkata,Apartment,3.0,Primary,898,paid,4868058
17814978,AGENT,Proptiger,X,Under Construction,22.54937935,88.38636017,Tangra,Kolkata East,Kolkata,Apartment,3.0,Primary,1455,paid,16607142
17814972,AGENT,Proptiger,X,Under Construction,22.54937935,88.38636017,Tangra,Kolkata East,Kolkata,Apartment,4.0,Primary,1579,paid,19000000
17814968,AGENT,Proptiger,X,Under Construction,22.54937935,88.38636017,Tangra,Kolkata East,Kolkata,Apartment,3.0,Primary,1358,paid,15000000
17814963,AGENT,Proptiger,X,Under Construction,22.54937935,88.38636017,Tangra,Kolkata East,Kolkata,Apartment,4.0,Primary,1705,paid,21000000
17812591,AGENT,Proptiger,Orchard At Godrej Seven,Under Construction,22.44053078,88.2901535,Joka,Kolkata South,Kolkata,Apartment,3.0,Primary,1344,paid,7282129
17812590,AGENT,Proptiger,Orchard At Godrej Seven,Under Construction,22.44053078,88.2901535,Joka,Kolkata South,Kolkata,Apartment,3.0,Primary,1311,paid,7103327
17812589,AGENT,Proptiger,Orchard At Godrej Seven,Under Construction,22.44053078,88.2901535,Joka,Kolkata South,Kolkata,Apartment,3.0,Primary,1282,paid,6946198
17812588,AGENT,Proptiger,Orchard At Godrej Seven,Under Construction,22.44053078,88.2901535,Joka,Kolkata South,Kolkata,Apartment,3.0,Primary,1215,paid,6030000
17812587,AGENT,Proptiger,Orchard At Godrej Seven,Under Construction,22.44053078,88.2901535,Joka,Kolkata South,Kolkata,Apartment,2.0,Primary,891,paid,4359000
17812586,AGENT,Proptiger,Orchard At Godrej Seven,Under Construction,22.44053078,88.2901535,Joka,Kolkata South,Kolkata,Apartment,2.0,Primary,823,paid,4100000
17812584,AGENT,Proptiger,Orchard At Godrej Seven,Under Construction,22.44053078,88.2901535,Joka,Kolkata South,Kolkata,Apartment,3.0,Primary,1052,paid,7103327
17812583,AGENT,Proptiger,Orchard At Godrej Seven,Under Construction,22.44053078,88.2901535,Joka,Kolkata South,Kolkata,Apartment,3.0,Primary,1356,paid,6631000
17812582,AGENT,Proptiger,Orchard At Godrej Seven,Under Construction,22.44053078,88.2901535,Joka,Kolkata South,Kolkata,Apartment,2.0,Primary,942,paid,4692831
17812581,AGENT,Proptiger,Orchard At Godrej Seven,Under Construction,22.44053078,88.2901535,Joka,Kolkata South,Kolkata,Apartment,3.0,Primary,1490,paid,6946198
13947825,AGENT,A D Printer,Project,Under Construction,22.4655304,88.38925934,Garia,Kolkata South,Kolkata,Apartment,2.0,Primary,910,paid,4095000
13947797,AGENT,A D Printer,Project,Under Construction,22.46558952,88.38919067,Garia,Kolkata South,Kolkata,Apartment,3.0,Primary,1140,paid,5130000
13951457,AGENT,A D Printer,Project,Ready to move,22.46303177,88.40796661,Garia,Kolkata South,Kolkata,Apartment,3.0,Primary,1260,paid,4410000
13958973,AGENT,A D Printer,Project,Under Construction,22.47861671,88.40827179,Nayabad,Kolkata South,Kolkata,Apartment,2.0,Primary,850,paid,3200000
15434787,AGENT,A D Printer,Project,Under Construction,22.44679642,88.3978653,Kamalgazi,Kolkata South,Kolkata,Apartment,1.0,Primary,402,paid,1250000
16625619,AGENT,A D Printer,Project,Ready to move,22.45329475,88.38889313,Garia,Kolkata South,Kolkata,Apartment,2.0,Primary,738,paid,2804400
16625563,AGENT,A D Printer,Project,Ready to move,22.45321465,88.38889313,Garia,Kolkata South,Kolkata,Apartment,2.0,Primary,689,paid,2618200
16625502,AGENT,A D Printer,Project,Ready to move,22.45339394,88.38883209,Garia,Kolkata South,Kolkata,Apartment,3.0,Primary,1180,paid,4600000
16253209,AGENT,A D Printer,Project,Under Construction,22.44920921,88.39112854,Kamalgazi,Kolkata South,Kolkata,Apartment,3.0,Primary,1102,paid,4408000
16253087,AGENT,A D Printer,Project,Under Construction,22.44915009,88.39116669,Kamalgazi,Kolkata South,Kolkata,Apartment,2.0,Primary,875,paid,3500000
15434787,AGENT,A D Printer,Project,Under Construction,22.44679642,88.3978653,Kamalgazi,Kolkata South,Kolkata,Apartment,1.0,Primary,402,paid,1250000
15435144,AGENT,A D Printer,Sonarbhoomi,Ready to move,22.44578934,88.41149139,Narendrapur,Kolkata South,Kolkata,Apartment,2.0,Primary,928,paid,2784000
15440003,AGENT,A D Printer,Project,Under Construction,22.44291306,88.42303467,Sonarpur,Kolkata South,Kolkata,Apartment,3.0,Primary,1115,paid,3345000
15440849,AGENT,A D Printer,Project,Under Construction,22.44280624,88.42307281,Sonarpur,Kolkata South,Kolkata,Apartment,2.0,Primary,850,paid,2550000
15440561,AGENT,A D Printer,Project,Under Construction,22.44282913,88.42303467,Sonarpur,Kolkata South,Kolkata,Apartment,2.0,Primary,918,paid,2754000
15577508,AGENT,A D Printer,Project,Under Construction,22.46413994,88.41091156,Panchpota,Kolkata South,Kolkata,Apartment,2.0,Primary,870,paid,2697000
15577484,AGENT,A D Printer,Project,Under Construction,22.46413994,88.41091156,Panchpota,Kolkata South,Kolkata,Apartment,2.0,Primary,770,paid,2387000
16335913,AGENT,A D Printer,Project,Ready to move,22.45256042,88.38936615,Garia,Kolkata South,Kolkata,Apartment,2.0,Primary,800,paid,3100000
16305501,AGENT,A D Printer,Project,Under Construction,22.46021652,88.39578247,Garia,Kolkata South,Kolkata,Apartment,3.0,Primary,1184,paid,4736000
16305179,AGENT,A D Printer,Project,Under Construction,22.47314453,88.36299133,Bansdroni,Kolkata South,Kolkata,Apartment,2.0,Primary,800,paid,4100000
15845849,AGENT,A D Printer,Project,Ready to move,22.44863319,88.39162445,Kamalgazi,Kolkata South,Kolkata,Apartment,2.0,Primary,850,paid,2720000
15845821,AGENT,A D Printer,Project,Ready to move,22.44869423,88.39143372,Kamalgazi,Kolkata South,Kolkata,Apartment,2.0,Primary,839,paid,2684800
15866693,AGENT,A D Printer,Project,Under Construction,22.47994423,88.37552643,Ganguly Bagan,Kolkata South,Kolkata,Apartment,3.0,Primary,1200,paid,6000000
16853444,AGENT,A D Printer,Project,Under Construction,22.47611809,88.36548615,Netaji Nagar,Kolkata South,Kolkata,Apartment,2.0,Primary,900,paid,4050000
16471770,AGENT,A D Printer,Project,Under Construction,22.48904419,88.38986206,Santoshpur,Kolkata South,Kolkata,Apartment,2.0,Primary,792,paid,3960000
16163415,AGENT,A D Printer,Project,Ready to move,22.48436928,88.3897934,Santoshpur,Kolkata South,Kolkata,Apartment,3.0,Primary,1445,paid,7600000
16163337,AGENT,A D Printer,Project,Under Construction,22.48494148,88.39009857,Santoshpur,Kolkata South,Kolkata,Apartment,3.0,Primary,1445,paid,7225000
16163299,AGENT,A D Printer,Project,Under Construction,22.45329475,88.38878632,Garia,Kolkata South,Kolkata,Apartment,3.0,Primary,934,paid,2615200
16163235,AGENT,A D Printer,Project,Under Construction,22.45301628,88.38921356,Garia,Kolkata South,Kolkata,Apartment,2.0,Primary,667,paid,2001000
15577508,AGENT,A D Printer,Project,Under Construction,22.46413994,88.41091156,Panchpota,Kolkata South,Kolkata,Apartment,2.0,Primary,870,paid,2697000
15577484,AGENT,A D Printer,Project,Under Construction,22.46413994,88.41091156,Panchpota,Kolkata South,Kolkata,Apartment,2.0,Primary,770,paid,2387000
16824715,AGENT,A D Printer,Project,Ready to move,22.45898628,88.37024689,Bramhapur,Kolkata South,Kolkata,Apartment,2.0,Primary,809,paid,3236000
16853444,AGENT,A D Printer,Project,Under Construction,22.47611809,88.36548615,Netaji Nagar,Kolkata South,Kolkata,Apartment,2.0,Primary,900,paid,4050000
16471770,AGENT,A D Printer,Project,Under Construction,22.48904419,88.38986206,Santoshpur,Kolkata South,Kolkata,Apartment,2.0,Primary,792,paid,3960000
16845797,AGENT,A D Printer,Project,Under Construction,22.44668961,88.39855194,Kamalgazi,Kolkata South,Kolkata,Apartment,1.0,Primary,545,paid,1744000
16542187,AGENT,A D Printer,Project,Ready to move,22.43566895,88.38437653,Narendrapur,Kolkata South,Kolkata,Apartment,2.0,Primary,845,paid,2619500
16543470,AGENT,A D Printer,Project,Ready to move,22.46707726,88.37754059,Garia,Kolkata South,Kolkata,Apartment,2.0,Primary,630,paid,2800000
16543444,AGENT,A D Printer,Project,Ready to move,22.4610672,88.37425995,Kamdahari,Kolkata South,Kolkata,Apartment,2.0,Primary,1120,paid,3500000
15845849,AGENT,A D Printer,Project,Ready to move,22.44863319,88.39162445,Kamalgazi,Kolkata South,Kolkata,Apartment,2.0,Primary,850,paid,2720000
15845821,AGENT,A D Printer,Project,Ready to move,22.44869423,88.39143372,Kamalgazi,Kolkata South,Kolkata,Apartment,2.0,Primary,839,paid,2684800
15866693,AGENT,A D Printer,Project,Under Construction,22.47994423,88.37552643,Ganguly Bagan,Kolkata South,Kolkata,Apartment,3.0,Primary,1200,paid,6000000
13778379,AGENT,A D Printer,Project,Ready to move,22.46517372,88.40895844,Panchpota,Kolkata South,Kolkata,Apartment,2.0,Primary,615,paid,2300000
13778205,AGENT,A D Printer,Project,Under Construction,22.46120644,88.37376404,Kamdahari,Kolkata South,Kolkata,Apartment,2.0,Primary,765,paid,3136500
13778893,AGENT,A D Printer,Project,Under Construction,22.45353317,88.38876343,Garia,Kolkata South,Kolkata,Apartment,3.0,Primary,1040,paid,3952000
13778862,AGENT,A D Printer,Project,Under Construction,22.45335388,88.3889389,Garia,Kolkata South,Kolkata,Apartment,1.0,Primary,455,paid,1501500
16824715,AGENT,A D Printer,Project,Ready to move,22.45898628,88.37024689,Bramhapur,Kolkata South,Kolkata,Apartment,2.0,Primary,809,paid,3236000
11264295,AGENT,Individual Agent,Avenida,Under Construction,22.5810833,88.49833679,New Town,Kolkata East,Kolkata,Apartment,4.0,Primary,2056,unpaid,20800000
11264294,AGENT,Individual Agent,Avenida,Under Construction,22.5810833,88.49833679,New Town,Kolkata East,Kolkata,Independent House,4.0,Primary,3240,unpaid,21700000
11264293,AGENT,Individual Agent,Avenida,Under Construction,22.5810833,88.49833679,New Town,Kolkata East,Kolkata,Independent House,4.0,Primary,4030,unpaid,37500000
11264290,AGENT,Individual Agent,Avenida,Under Construction,22.5810833,88.49833679,New Town,Kolkata East,Kolkata,Apartment,3.0,Primary,1012,unpaid,10400000
16683922,AGENT,Individual Agent,Skygaze,Under Construction,22.40437126,88.41282654,Chowhati,Kolkata South,Kolkata,Apartment,3.0,Primary,802,unpaid,4530288
16683921,AGENT,Individual Agent,Skygaze,Under Construction,22.40437126,88.41282654,Chowhati,Kolkata South,Kolkata,Apartment,2.0,Primary,688,unpaid,3645712
16683920,AGENT,Individual Agent,Skygaze,Under Construction,22.40437126,88.41282654,Chowhati,Kolkata South,Kolkata,Apartment,3.0,Primary,792,unpaid,4447585
16683919,AGENT,Individual Agent,Skygaze,Under Construction,22.40437126,88.41282654,Chowhati,Kolkata South,Kolkata,Apartment,3.0,Primary,791,unpaid,4414896
16683918,AGENT,Individual Agent,Skygaze,Under Construction,22.40437126,88.41282654,Chowhati,Kolkata South,Kolkata,Apartment,2.0,Primary,677,unpaid,3825958
16683917,AGENT,Individual Agent,Skygaze,Under Construction,22.40437126,88.41282654,Chowhati,Kolkata South,Kolkata,Apartment,3.0,Primary,781,unpaid,4356244
16683916,AGENT,Individual Agent,Skygaze,Under Construction,22.40437126,88.41282654,Chowhati,Kolkata South,Kolkata,Apartment,3.0,Primary,780,unpaid,4377840
16683915,AGENT,Individual Agent,Skygaze,Under Construction,22.40437126,88.41282654,Chowhati,Kolkata South,Kolkata,Apartment,3.0,Primary,783,unpaid,5163561
16683913,AGENT,Individual Agent,Skygaze,Under Construction,22.40437126,88.41282654,Chowhati,Kolkata South,Kolkata,Apartment,3.0,Primary,782,unpaid,5231850
